KCNH2	PAS_9,cNMP_binding,Ion_trans	3	116415	887	0.94,1.44,1.34	0.94	1.44	0.216024689947	14.1761636303	0.463272
KCNH3	PAS_9,cNMP_binding,Ion_trans	3	116415	887	0.94,1.44,1.34	0.94	1.44	0.216024689947	14.1761636303	0.463272
KCNH4	PAS_9,cNMP_binding,Ion_trans	3	116415	887	0.94,1.44,1.34	0.94	1.44	0.216024689947	14.1761636303	0.463272
KCNH5	PAS_9,cNMP_binding,Ion_trans	3	116415	887	0.94,1.44,1.34	0.94	1.44	0.216024689947	14.1761636303	0.463272
KCNH6	PAS_9,cNMP_binding,Ion_trans	3	116415	887	0.94,1.44,1.34	0.94	1.44	0.216024689947	14.1761636303	0.463272
KCNH7	PAS_9,cNMP_binding,Ion_trans	3	116415	887	0.94,1.44,1.34	0.94	1.44	0.216024689947	14.1761636303	0.463272
KCNH8	PAS_9,cNMP_binding,Ion_trans	3	116415	887	0.94,1.44,1.34	0.94	1.44	0.216024689947	14.1761636303	0.463272
ATG16L2	ATG11,ATG16,WD40	3	100030	3714	0.88,2.0,1.25	0.88	2.0	0.465927986806	14.0548168289	0.460552
RPAP3	RPAP3_C,RPAP2_Rtr1,TPR_11	3	17244	684	1.0,1.75,2.16	1.0	2.16	0.480300831655	14.0460186369	0.460163
TAF1	DUF3591,TBP-binding,Bromodomain,zf-CCHC_6	4	14773	296	0.84,1.67,1.67,1.4	0.84	1.67	0.338858377497	14.0369678815	0.459775
CABIN1	MEA1,MEF2_binding,TPR_11	3	16782	685	1.86,1.0,2.16	1.0	2.16	0.491618641722	13.9713855367	0.459386
GALNT14	Ricin_B_lectin,Glycos_transf_2,Glyco_transf_7C	3	20399	218	1.0,1.58,1.5	1.0	1.58	0.256645020732	13.9287845468	0.458997
GALNT7	Ricin_B_lectin,Glycos_transf_2,Glyco_transf_7C	3	20399	218	1.0,1.58,1.5	1.0	1.58	0.256645020732	13.9287845468	0.458997
CDC5L	Myb_DNA-bind_6,Myb_Cef,MyTH4	3	5828	155	1.38,1.67,0.73	0.73	1.67	0.393022476032	13.8909863929	0.45822
RPL27	Ribosomal_L27e,Ribosomal_L27,KOW,KOG2701	4	4597	39	1.2,1.45,1.71,1.17	1.17	1.71	0.218102613464	13.8823991182	0.457831
MST1R	Pkinase_Tyr,TIG,Sema	3	143858	897	1.22,1.44,1.68	1.22	1.68	0.187853370715	13.8585693355	0.457443
L1CAM	I-set,fn3,Bravo_FIGEY,Branch,Ig_2	5	359259	6796	1.79,1.0,1.72,1.84,1.74	1.0	1.84	0.311794804318	13.8453024232	0.457054
LOXL4	Lysyl_oxidase,SRCR,LysM	3	21699	326	1.17,1.69,1.87	1.17	1.87	0.296797723861	13.8286799602	0.456665
TRIM39-RPP21	Rpp20,zf-B_box,PRY,Rpr2	4	17476	406	1.61,0.67,1.0,1.14	0.67	1.61	0.337823918632	13.6689215613	0.456277
CILP2	TSP_1,Ig_2,Mucin2_WxxW,CarboxypepD_reg	4	94043	2141	2.64,1.84,1.77,1.84	1.77	2.64	0.357657308048	13.6677228454	0.455888
F7	Gla,Trypsin,EGF	3	132810	1257	1.19,1.69,1.72	1.19	1.72	0.243082062047	13.6120733413	0.455499
PROZ	Gla,Trypsin,EGF	3	132810	1257	1.19,1.69,1.72	1.19	1.72	0.243082062047	13.6120733413	0.455499
BAI1	7tm_2,HRM,DUF3497,TSP_1,GPS	5	66977	1238	1.64,1.39,2.21,1.4,1.84	1.39	2.21	0.30637232251	13.5915324852	0.454722
BAI3	7tm_2,HRM,DUF3497,TSP_1,GPS	5	66977	1238	1.64,1.39,2.21,1.4,1.84	1.39	2.21	0.30637232251	13.5915324852	0.454722
TBCK	Pkinase,RabGAP-TBC,Rhodanese	3	300759	1953	1.11,1.48,1.56	1.11	1.56	0.196015872373	13.5837644606	0.453945
DDR2	F420_oxidored,F5_F8_type_C,Pkinase_Tyr	3	105668	758	1.35,1.7,1.22	1.22	1.7	0.20270394394	13.5636857087	0.453556
PDCD6IP	ALIX_LYPXL_bnd,ALAD,BRO1	3	4043	46	1.0,1.6,1.46	1.0	1.6	0.256298437157	13.5158423664	0.453168
ACVR1	TGF_beta_GS,Pkinase,Activin_recp	3	271156	1737	1.32,1.11,0.86	0.86	1.32	0.188030730349	13.5022475132	0.452779
ACVR1C	TGF_beta_GS,Pkinase,Activin_recp	3	271156	1737	1.32,1.11,0.86	0.86	1.32	0.188030730349	13.5022475132	0.452779
ACVRL1	TGF_beta_GS,Pkinase,Activin_recp	3	271156	1737	1.32,1.11,0.86	0.86	1.32	0.188030730349	13.5022475132	0.452779
BMPR1B	TGF_beta_GS,Pkinase,Activin_recp	3	271156	1737	1.32,1.11,0.86	0.86	1.32	0.188030730349	13.5022475132	0.452779
TGFBR1	TGF_beta_GS,Pkinase,Activin_recp	3	271156	1737	1.32,1.11,0.86	0.86	1.32	0.188030730349	13.5022475132	0.452779
SAMHD1	HCaRG,HD,SAM_2	3	10645	199	2.25,1.67,1.48	1.48	2.25	0.327515902922	13.490116712	0.450836
PLCB3	PLC-beta_C,PLAT,DUF1151,EF-hand_like,DUF1154,C2,PI-PLC-X,PI-PLC-Y	8	67133	1142	1.38,1.06,1.25,1.25,1.19,1.04,1.73,0.82	0.82	1.73	0.251545224562	13.4563545185	0.450447
SMARCA1	Helicase_C,SLIDE,HAND,SNF2_N,DBINO	5	47381	615	0.63,1.0,1.35,1.0,1.2	0.63	1.35	0.242041318787	13.4261382151	0.450058
MID1	fn3,zf-C3HC4_3,zf-B_box,PRY,SPRY	5	183227	3594	1.61,1.64,1.74,1.14,0.92	0.92	1.74	0.320873806971	13.4140375416	0.44967
KLHL12	BAAT_C,Kelch_1,BACK,BTB	4	86306	1274	1.8,1.39,1.06,1.31	1.06	1.8	0.266176633084	13.343605939	0.449281
TRPC1	TRP_2,Ion_trans,Ank_2	3	193498	2953	1.4,0.94,0.7	0.7	1.4	0.290440278811	13.3219536568	0.448892
TRPC4	TRP_2,Ion_trans,Ank_2	3	193498	2953	1.4,0.94,0.7	0.7	1.4	0.290440278811	13.3219536568	0.448892
TRPC7	TRP_2,Ion_trans,Ank_2	3	193498	2953	1.4,0.94,0.7	0.7	1.4	0.290440278811	13.3219536568	0.448892
NUDT12	NUDIX-like,zf-MYND,NUDIX,zf-NADH-PPase,Ank_2	5	103498	2355	1.4,1.6,1.43,1.13,0.67	0.67	1.6	0.324998461535	13.2832791583	0.447726
MYO16	NYAP_C,Myosin_head,NYAP_N,Ank_2	4	164076	2417	1.4,1.44,2.0,1.29	1.29	2.0	0.275442825283	13.2757242329	0.447338
ATXN7L3	SBP56,Seryl_tRNA_N,Sgf11,SCA7	4	2189	34	1.68,1.0,1.5,1.0	1.0	1.68	0.301786348266	13.2122063271	0.446949
SPTBN2	PH_9,PH_8,Spectrin,CH	4	83574	1613	1.33,0.76,1.25,1.6	0.76	1.6	0.303356226242	13.2028904722	0.44656
PTCD3	PPR,PPR_2,PPR_3	3	1363	43	4.33,4.0,5.0	4.0	5.0	0.416039528037	13.187485505	0.446172
CACNA2D3	VWA_2,Cache_1,VWA_N	3	6385	74	1.06,1.67,1.42	1.06	1.67	0.250377492776	13.1781456451	0.445783
CUL2	Cul7,Cullin_Nedd8,Cullin	3	14540	63	1.0,1.12,0.75	0.75	1.12	0.154128373623	13.1615845145	0.445394
HSF2	Vault,Vert_HS_TF,HSF_DNA-bind	3	4741	55	1.9,1.29,1.61	1.29	1.9	0.249131825881	13.0998496685	0.445006
STAB1	EGF_3,Fasciclin,Xlink	3	16409	248	1.43,2.08,1.44	1.43	2.08	0.304083321915	13.0778512058	0.444617
LONP2	LOH1CR12,LON,Lon_C,AAA,LisH	5	21486	283	1.2,0.58,0.87,0.5,0.78	0.5	1.2	0.246056903988	13.0768376232	0.444229
ACTN2	EF-hand_8,EFhand_Ca_insen,CH,Spectrin	4	87253	1784	1.33,1.43,2.16,1.6	1.33	2.16	0.320858224143	13.0249716277	0.44384
ASPDH	DUF108,DUF1077,NAD_binding_3,NAD_binding_2	4	3866	20	1.0,1.4,1.04,1.0	1.0	1.4	0.168226038413	13.0072372901	0.443451
LRIG1	LRRCT,LRR_8,I-set	3	224899	4320	1.72,2.18,1.4	1.4	2.18	0.320138858761	12.9998030494	0.443063
LRRC52	LRRCT,LRR_1,LRRNT	3	14093	428	2.18,1.5,1.21	1.21	2.18	0.406530031691	12.9844647302	0.442674
RPS2	Ribosomal_S4e,Ribosomal_S5_C,Ribosomal_S5	3	1290	41	0.0,0.56,1.0	0.0	1.0	0.409226913419	12.8756760564	0.442285
SLC9C2	Na_Ca_ex,cNMP_binding,Na_H_Exchanger	3	39096	263	0.9,0.95,1.34	0.9	1.34	0.196694913226	12.8653730193	0.441897
UTP15	UT,UTP15_C,WD40	3	100517	3722	1.79,2.33,1.25	1.25	2.33	0.440908153701	12.8598243085	0.441508
TLR5	LRR_8,LRR_1,TIP_N,TIR	4	78198	2071	1.21,1.4,0.8,1.77	0.8	1.77	0.349606922128	12.8046379689	0.441119
NUP153	Nup153,Nup_retrotrp_bd,zf-RanBP,NumbF,Nup84_Nup100	5	6791	133	2.0,2.0,2.27,1.4,1.86	1.4	2.27	0.285769137592	12.6945311703	0.440731
COL11A1	Collagen,COG7,Colipase_C,COLFI,Laminin_G_2,Laminin_G_1	6	96207	2231	2.0,1.66,2.5,1.61,1.67,1.6	1.6	2.5	0.324807635378	12.6059575792	0.440342
TAF1L	TBP-binding,zf-CCHC_6,TBP,Bromodomain,DUF3591,DUF3588	6	18106	338	0.84,1.41,1.67,1.56,1.67,1.4	0.84	1.67	0.283240180765	12.5932774312	0.439953
FOXA2	Fork_head,Fork_head_N,HNF_C	3	15238	134	0.96,1.39,0.89	0.89	1.39	0.221058061755	12.5689654665	0.439565
FOXA3	Fork_head,Fork_head_N,HNF_C	3	15238	134	0.96,1.39,0.89	0.89	1.39	0.221058061755	12.5689654665	0.439565
KAT2B	Acetyltransf_13,Bromodomain,Acetyltransf_7,PCAF_N	4	13311	275	0.67,1.5,0.84,1.08	0.67	1.5	0.311799214239	12.5265391011	0.438787
SLIT2	LRRCT,LRRNT,LRR_8,LRR_1,Laminin_G_2,EGF	6	121768	3198	1.19,2.18,1.5,1.21,1.4,1.6	1.19	2.18	0.332047520026	12.5167088162	0.438399
DDX59	Helicase_C,zf-HC5HC2H_2,DEAD,zf-HIT	4	53246	909	1.35,1.35,0.81,1.57	0.81	1.57	0.280356915378	12.4809593843	0.43801
TNC	EGF_2,hEGF,Fibrinogen_C,fn3	4	152040	3329	1.64,1.79,1.74,0.97	0.97	1.79	0.330643312347	12.3827658611	0.437621
TTC28	CH,TPR_11,TPR_12,TPR_7	4	50510	1303	1.33,2.16,1.27,1.75	1.27	2.16	0.358773953904	12.3778115475	0.437233
KCNH1	PAS_9,cNMP_binding,PAS_3,Ion_trans	4	117936	898	0.94,1.29,1.44,1.34	0.94	1.44	0.188331489666	12.3669613393	0.436844
RAB3GAP2	RAB3GAP2_C,RA,RAB3GAP2_N	3	8297	176	1.29,1.65,2.09	1.29	2.09	0.32714251057	12.3377336827	0.436455
TRPC5	TRP_2,Ion_trans,Ank_2,Ank	4	212243	3308	1.26,1.4,0.94,0.7	0.7	1.4	0.273267268439	12.2730790202	0.436067
MUSK	Pkinase_Tyr,Fz,I-set,Ig_2	4	323796	4553	1.24,1.72,1.84,1.22	1.22	1.84	0.278343313194	12.2728750038	0.435678
HCN1	cNMP_binding,Ion_trans,Ion_trans_N	3	112968	870	0.94,0.88,1.34	0.88	1.34	0.204178571082	12.1956282945	0.43529
HCN2	cNMP_binding,Ion_trans,Ion_trans_N	3	112968	870	0.94,0.88,1.34	0.88	1.34	0.204178571082	12.1956282945	0.43529
HCN4	cNMP_binding,Ion_trans,Ion_trans_N	3	112968	870	0.94,0.88,1.34	0.88	1.34	0.204178571082	12.1956282945	0.43529
PFAS	AIRS_C,GATase_2,AIRS,GATase_5	4	6455	77	1.69,1.5,1.06,1.35	1.06	1.69	0.230325856126	12.1643460106	0.434124
PARP3	PARP_reg,WGR,PARP	3	7326	83	1.48,1.17,1.75	1.17	1.75	0.236971634496	12.1314630446	0.433735
JAG1	DSL,EGF_CA,EGF,MNNL	4	53378	1905	0.62,1.19,1.53,0.5	0.5	1.53	0.419821390594	12.1162745264	0.433346
ELL3	ELFV_dehydrog_N,OTU,ELL,Occludin_ELL	4	10488	86	1.25,1.34,1.25,1.74	1.25	1.74	0.202546291005	12.103601105	0.432958
RNF31	PUA_2,IBR,PUB	3	6603	114	1.17,1.0,1.7	1.0	1.7	0.298105126871	12.0865939203	0.432569
SETD1A	RRM_1,SET,N-SET	3	71963	1333	0.5,0.88,1.24	0.5	1.24	0.30214051183	12.0703479843	0.43218
PARP4	VWA,BRCT,VIT,PARP	4	41157	617	1.75,1.48,2.18,1.65	1.48	2.18	0.258311827062	12.0614876928	0.431792
MET	Pkinase_Tyr,TIG,PSI,Sema	4	151794	1028	1.61,1.22,1.44,1.68	1.22	1.68	0.177394334746	12.0492237337	0.431403
UNC5B	ZU5,Death,TSP_1,I-set	4	195887	3395	1.49,1.72,1.84,1.1	1.1	1.84	0.282167946443	12.0477302116	0.431014
UNC5C	ZU5,Death,TSP_1,I-set	4	195887	3395	1.49,1.72,1.84,1.1	1.1	1.84	0.282167946443	12.0477302116	0.431014
UNC5D	ZU5,Death,TSP_1,I-set	4	195887	3395	1.49,1.72,1.84,1.1	1.1	1.84	0.282167946443	12.0477302116	0.431014
LRRK2	LRR_8,LRR_1,Miro,LRR_4,Pkinase	5	349666	3826	1.21,1.73,1.4,1.32,1.11	1.11	1.73	0.212094318641	12.0179160099	0.429848
ADAMDEC1	Disintegrin,Pep_M12B_propep,Reprolysin	3	38028	352	1.73,1.97,1.45	1.45	1.97	0.212498366007	11.9376752514	0.42946
TTC21A	TPR_2,Apc3,TPR_11,TPR_19	4	21897	843	1.08,2.16,1.17,1.54	1.08	2.16	0.424816136699	11.9174079015	0.429071
VPS13C	DUF1162,Chorein_N,ATG_C,DUF1154	4	6040	31	1.29,1.18,1.25,1.58	1.18	1.58	0.152397506541	11.877173413	0.428682
GPR124	7tm_2,HRM,LRR_8,GPS	4	98848	2238	1.64,2.21,1.4,1.4	1.4	2.21	0.330936172094	11.8396008841	0.428294
IPO13	Xpo1,IBN_N,Xlink	3	12017	196	0.76,1.44,0.98	0.76	1.44	0.283313724812	11.8118117404	0.427905
SNX9	SH3_1,PX,BAR_3_WASP_bdg	3	24749	731	2.38,1.52,1.52	1.52	2.38	0.40540788788	11.8040468437	0.427517
LRRC8D	LRR_8,LRR_1,DUF3733	3	70913	1953	0.53,1.21,1.4	0.53	1.4	0.373482113211	11.7981163707	0.427128
DDX43	Helicase_C,KH_1,DEAD	3	65647	1286	1.35,1.35,0.65	0.65	1.35	0.329983164554	11.7913556473	0.426739
DDX53	Helicase_C,KH_1,DEAD	3	65647	1286	1.35,1.35,0.65	0.65	1.35	0.329983164554	11.7913556473	0.426739
FBXO10	F-box,NosD,Beta_helix,Nop53	4	10490	110	1.75,1.67,1.28,1.22	1.22	1.75	0.232701525564	11.7613697425	0.425962
GHR	EpoR_lig-bind,GHBP,fn3,GH3	4	133919	2826	2.54,2.31,2.44,1.74	1.74	2.54	0.309707523318	11.741180981	0.425573
GLUL	Gln-synt_N,GlcNAc_2-epim,Gln-synt_C	3	3145	22	1.63,1.57,1.2	1.2	1.63	0.190146142626	11.6883698173	0.425185
FGFR2	Pkinase_Tyr,I-set,Ig_2	3	314635	4488	1.72,1.84,1.22	1.22	1.84	0.268493740875	11.6702467601	0.424796
FLT1	Pkinase_Tyr,I-set,Ig_2	3	314635	4488	1.72,1.84,1.22	1.22	1.84	0.268493740875	11.6702467601	0.424796
FLT4	Pkinase_Tyr,I-set,Ig_2	3	314635	4488	1.72,1.84,1.22	1.22	1.84	0.268493740875	11.6702467601	0.424796
PDGFRA	Pkinase_Tyr,I-set,Ig_2	3	314635	4488	1.72,1.84,1.22	1.22	1.84	0.268493740875	11.6702467601	0.424796
PTK7	Pkinase_Tyr,I-set,Ig_2	3	314635	4488	1.72,1.84,1.22	1.22	1.84	0.268493740875	11.6702467601	0.424796
SOX18	Sorting_nexin,HMG_box,Sox_C_TAD	3	14245	297	0.92,1.69,1.24	0.92	1.69	0.31584102893	11.664477111	0.422853
POP1	POPLD,POP1,POM121	3	2440	43	1.74,1.89,1.2	1.2	1.89	0.296310647801	11.6015955032	0.422464
NLRP3	NAC,FHA,NACHT,FISNA,PYRIN,LRR_6	6	26115	759	1.75,1.67,1.48,1.0,1.88,2.02	1.0	2.02	0.32912341488	11.5506708026	0.422075
LRSAM1	zf-C3HC4_3,LRR_4,SAM_2	3	19007	452	1.73,1.48,0.92	0.92	1.73	0.33865748019	11.5350858585	0.421687
ZSWIM2	SWIM,zf-RING_2,ZZ,SWIB	4	15207	325	0.57,1.25,1.12,1.37	0.57	1.37	0.306053508394	11.4563832668	0.421298
MMEL1	Peptidase_M13_N,Peptidase_M10,Peptidase_M13	3	22572	172	1.63,2.09,1.81	1.63	2.09	0.189267594221	11.4255124588	0.420909
FARP1	RhoGEF,FERM_C,FA,PH,FERM_N,FERM_M	6	113323	1557	2.07,1.67,1.45,1.48,1.4,1.44	1.4	2.07	0.233434501877	11.3833292856	0.420521
FARP2	RhoGEF,FERM_C,FA,PH,FERM_N,FERM_M	6	113323	1557	2.07,1.67,1.45,1.48,1.4,1.44	1.4	2.07	0.233434501877	11.3833292856	0.420521
BARD1	zf-RING_6,BRCT,zf-RING_5,Ank	4	23736	506	1.26,1.75,1.25,2.0	1.25	2.0	0.322374006396	11.3417036796	0.419743
TLL1	CUB,Astacin,FXa_inhibition	3	47740	828	2.18,1.52,1.58	1.52	2.18	0.297993288515	11.3397243138	0.419355
SETDB2	MBD,SET,Pre-SET	3	21250	182	0.9,1.38,1.24	0.9	1.38	0.201549552771	11.2956342762	0.418966
DNAJC7	TPR_8,TPR_1,TPR_9	3	16594	770	1.3,1.27,2.33	1.27	2.33	0.492769948579	11.2566831147	0.418578
GFPT2	SIS,GATase_2,SIR2_2	3	3596	36	1.06,1.57,1.16	1.06	1.57	0.220655588846	11.2409312144	0.418189
HACL1	TPP_enzyme_N,TPP_enzyme_M,TPPII,TPP_enzyme_C	4	2005	41	1.2,2.0,1.5,1.5	1.2	2.0	0.287228132327	11.2369249818	0.4178
TRIM33	Bromo_TP,Bromodomain,PHD,zf-B_box,zf-BED,PH	6	89133	1575	1.57,0.84,1.4,0.96,0.88,1.14	0.84	1.57	0.271441624582	11.213915312	0.417412
ETV4	Ets,ETF_alpha,ETS_PEA3_N	3	11210	133	1.0,1.41,0.85	0.85	1.41	0.236690139681	11.1717745929	0.417023
ZMYND12	TPR_2,zf-MIZ,zf-MYND	3	6196	247	1.54,0.5,1.13	0.5	1.54	0.427733042394	11.1588797081	0.416634
TTC13	TPR_16,TPR_10,TPR_11,TPR_12	4	23658	907	1.67,2.16,1.27,1.11	1.11	2.16	0.405732362525	11.1121907875	0.416246
RP11-295K3.1	Dispanin,Disintegrin,Asp	3	18483	190	1.3,1.73,1.22	1.22	1.73	0.22395436043	11.110882665	0.415857
ALOX5	Lipoxygenase,Lipocalin_7,PLAT	3	25496	189	2.17,2.06,1.73	1.73	2.17	0.186964048832	11.0973945564	0.415468
RBM23	RRM_1,RBM1CTR,RBM39linker	3	55010	1265	1.67,1.25,0.88	0.88	1.67	0.322731398466	11.087137424	0.41508
PNLIPRP3	PLAC9,Lipase,Linker_histone,PLAT	4	22886	244	1.16,1.39,1.33,1.73	1.16	1.73	0.207047699818	11.0694319061	0.414691
PKD1L1	REJ,PKD_channel,PKD,PLAT	4	33203	310	1.2,1.35,1.73,1.48	1.2	1.73	0.194550764583	11.0439502881	0.414302
DPF2	Reprolysin_5,Requiem_N,PHD	3	15237	320	0.96,1.67,1.0	0.96	1.67	0.325678778349	11.010252992	0.413914
BAG3	BAF,BAG,WW,WTX	4	13586	323	1.17,1.67,1.67,0.89	0.89	1.67	0.334962684489	10.9895553082	0.413525
SAP30L	zf-RanBP,zf-SAP30,SAP25,SAP30_Sin3_bdg	4	3239	114	1.5,1.0,1.86,2.0	1.0	2.0	0.386393581727	10.9783229054	0.413136
PKN1	Pkinase_C,Pkinase,HR1	3	281550	1808	1.45,1.11,1.05	1.05	1.45	0.176131264182	10.9711852722	0.412748
PKN3	Pkinase_C,Pkinase,HR1	3	281550	1808	1.45,1.11,1.05	1.05	1.45	0.176131264182	10.9711852722	0.412748
EMR1	7tm_2,cEGF,EGF_CA,GPS	4	65940	1730	1.64,1.53,2.21,1.33	1.33	2.21	0.326907861637	10.9650565715	0.41197
AP4B1	Adap_comp_sub,B2-adapt-app_C,B12D,Adaptin_N	4	23450	225	1.34,1.35,1.54,1.0	1.0	1.54	0.194598946554	10.9520287121	0.411582
S100A11	EF-hand_1,S_100,EF-1_beta_acid	3	5321	165	1.75,1.26,2.17	1.26	2.17	0.371872140512	10.9130049109	0.411193
DUS2	DuoxA,Dus,dsrm	3	8930	219	1.82,1.56,1.02	1.02	1.82	0.333199973323	10.8693178512	0.410805
RNF170	zf-C3HC4,DUF1232,DUF1227	3	8187	184	1.75,1.0,1.14	1.0	1.75	0.32561053764	10.8659244769	0.410416
LYST	PH_9,PH_BEACH,Bclx_interact,Beach,WD40	5	109426	3802	2.25,1.37,1.25,1.41,1.25	1.25	2.25	0.377444035587	10.8632801258	0.410027
RABEP2	Rab_eff_C,Rab5-bind,Rabaptin	3	7276	80	1.63,2.17,1.92	1.63	2.17	0.220655588846	10.837057935	0.409639
CACTIN	Cache_1,CactinC_cactus,Cactin_mid	3	1786	23	1.06,0.5,0.57	0.5	1.06	0.249131825881	10.8335516075	0.40925
MMP1	Hemopexin,PG_binding_1,Peptidase_M10	3	24064	398	1.74,2.27,1.63	1.63	2.27	0.279404127863	10.8117884348	0.408861
MMP10	Hemopexin,PG_binding_1,Peptidase_M10	3	24064	398	1.74,2.27,1.63	1.63	2.27	0.279404127863	10.8117884348	0.408861
MMP13	Hemopexin,PG_binding_1,Peptidase_M10	3	24064	398	1.74,2.27,1.63	1.63	2.27	0.279404127863	10.8117884348	0.408861
MMP17	Hemopexin,PG_binding_1,Peptidase_M10	3	24064	398	1.74,2.27,1.63	1.63	2.27	0.279404127863	10.8117884348	0.408861
MMP2	Hemopexin,PG_binding_1,Peptidase_M10	3	24064	398	1.74,2.27,1.63	1.63	2.27	0.279404127863	10.8117884348	0.408861
MMP20	Hemopexin,PG_binding_1,Peptidase_M10	3	24064	398	1.74,2.27,1.63	1.63	2.27	0.279404127863	10.8117884348	0.408861
MMP25	Hemopexin,PG_binding_1,Peptidase_M10	3	24064	398	1.74,2.27,1.63	1.63	2.27	0.279404127863	10.8117884348	0.408861
MMP27	Hemopexin,PG_binding_1,Peptidase_M10	3	24064	398	1.74,2.27,1.63	1.63	2.27	0.279404127863	10.8117884348	0.408861
MMP3	Hemopexin,PG_binding_1,Peptidase_M10	3	24064	398	1.74,2.27,1.63	1.63	2.27	0.279404127863	10.8117884348	0.408861
MMP8	Hemopexin,PG_binding_1,Peptidase_M10	3	24064	398	1.74,2.27,1.63	1.63	2.27	0.279404127863	10.8117884348	0.408861
ELTD1	7tm_2,GPS,DUF3497,EGF_CA	4	70288	1665	1.64,1.39,1.53,2.21	1.39	2.21	0.311638813372	10.7877864923	0.404975
EMR3	7tm_2,GPS,DUF3497,EGF_CA	4	70288	1665	1.64,1.39,1.53,2.21	1.39	2.21	0.311638813372	10.7877864923	0.404975
RXRG	Nuc_recep-AF1,zf-C4,Hormone_recep,Nuc_rec_co-act	4	34473	721	0.91,1.0,1.43,0.64	0.64	1.43	0.28394541729	10.7252091435	0.404197
SCUBE1	EGF_CA,GBP_C,cEGF,GCC2_GCC3,FXa_inhibition,CUB,EGF_3	7	89254	2291	1.52,1.43,1.53,1.58,2.28,1.68,1.33	1.33	2.28	0.287622201181	10.6450721724	0.403809
GAPDH	Gp_dh_N,Got1,Gp_dh_C	3	3121	30	1.27,1.0,1.5	1.0	1.5	0.204341761653	10.629177302	0.40342
GRB7	SH2,BPL_LplA_LipB,BPS,PH,RA	5	87177	1360	1.78,1.14,1.4,1.29,1.1	1.1	1.78	0.243836010466	10.6284459422	0.403031
KALRN	fn3,RhoGEF,CRAL_TRIO_2,Spectrin,I-set,Pkinase	6	646482	8581	1.33,1.72,1.11,1.44,1.6,1.74	1.11	1.74	0.22360679775	10.613144737	0.402643
RGS11	DEP,RGS,G-gamma	3	18579	295	1.76,1.6,2.23	1.6	2.23	0.267374061735	10.6086504969	0.402254
RGS6	DEP,RGS,G-gamma	3	18579	295	1.76,1.6,2.23	1.6	2.23	0.267374061735	10.6086504969	0.402254
SFTPD	Suppressor_APC,Collagen,Surfac_D-trimer,Lectin_C	4	87499	1997	1.61,1.81,1.5,1.0	1.0	1.81	0.298579972537	10.5967019047	0.401477
HMBOX1	HNF-1_N,HMG_box_5,Homeobox	3	39542	877	0.29,0.4,1.02	0.29	1.02	0.321351313467	10.576987178	0.401088
A4GALT	Gate,Gly_transf_sug,Gb3_synth,Gly_rich	4	4040	73	1.47,1.53,0.96,1.67	0.96	1.67	0.268363093588	10.5448314746	0.4007
GRIA3	Lig_chan-Glu_bd,Lig_chan,ANF_receptor	3	53032	342	1.3,1.2,0.9	0.9	1.3	0.16996731712	10.5423470895	0.400311
GRIA4	Lig_chan-Glu_bd,Lig_chan,ANF_receptor	3	53032	342	1.3,1.2,0.9	0.9	1.3	0.16996731712	10.5423470895	0.400311
GRIK1	Lig_chan-Glu_bd,Lig_chan,ANF_receptor	3	53032	342	1.3,1.2,0.9	0.9	1.3	0.16996731712	10.5423470895	0.400311
GRIK2	Lig_chan-Glu_bd,Lig_chan,ANF_receptor	3	53032	342	1.3,1.2,0.9	0.9	1.3	0.16996731712	10.5423470895	0.400311
GRIK4	Lig_chan-Glu_bd,Lig_chan,ANF_receptor	3	53032	342	1.3,1.2,0.9	0.9	1.3	0.16996731712	10.5423470895	0.400311
TOLLIP	C2,CUE,CUB	3	76956	1370	1.38,1.52,0.86	0.86	1.52	0.283940525854	10.526724008	0.398368
FAM91A1	FAM91_C,FAM91_N,FAM86	3	3294	48	0.88,1.47,1.38	0.88	1.47	0.259529488798	10.5080245896	0.397979
PRSS12	SRCR,Trypsin,Kringle	3	94884	988	1.36,1.87,1.72	1.36	1.87	0.21400934559	10.4818744949	0.39759
CNP	CNPase,AAA_33,CNH	3	13933	108	1.08,1.1,1.5	1.08	1.5	0.193448241714	10.4817780348	0.397202
FAU	Ribosomal_S30,Ribosomal_S27e,ubiquitin	3	10581	312	0.6,0.8,1.45	0.6	1.45	0.362859017618	10.4599345372	0.396813
PEG3	zf-C2HC_2,zf-C2H2,SCAN	3	42350	1896	1.86,1.51,2.57	1.51	2.57	0.440983748756	10.4410345282	0.396424
CHAF1B	WD40,CAF-1_p150,CAF-1_p60_C	3	98469	3698	2.2,1.45,1.25	1.25	2.2	0.408928138213	10.3443503514	0.396036
MYBL1	LMSTEN,Myb_DNA-bind_6,Cmyb_C	3	4408	158	1.65,1.5,0.73	0.73	1.65	0.403016404408	10.3441557328	0.395647
ACAD8	Acyl-CoA_dh_N,Acyl-CoA_dh_M,Acyl-CoA_dh_1	3	14074	181	1.31,1.57,1.88	1.31	1.88	0.232999761564	10.3268841283	0.395258
ACADL	Acyl-CoA_dh_N,Acyl-CoA_dh_M,Acyl-CoA_dh_1	3	14074	181	1.31,1.57,1.88	1.31	1.88	0.232999761564	10.3268841283	0.395258
ACADS	Acyl-CoA_dh_N,Acyl-CoA_dh_M,Acyl-CoA_dh_1	3	14074	181	1.31,1.57,1.88	1.31	1.88	0.232999761564	10.3268841283	0.395258
